1,000331.npy,False
1,001509.npy,True
1,002220.npy,False
1,002729.npy,True
1,000083.npy,True
1,000579.npy,False
1,000949.npy,True
1,001317.npy,False
1,002232.npy,True
1,001743.npy,False
1,000675.npy,False
1,000076.npy,True
1,001934.npy,True
1,000084.npy,False
1,001815.npy,False
1,001910.npy,False
1,002347.npy,True
1,000354.npy,False
1,001975.npy,False
1,000156.npy,True
1,002332.npy,False
1,000328.npy,False
1,002320.npy,False
1,001422.npy,False
1,002977.npy,True
1,000762.npy,True
1,001395.npy,False
1,003170.npy,True
1,000389.npy,False
1,002991.npy,True
1,000621.npy,False
1,000528.npy,False
1,001643.npy,True
1,002073.npy,False
1,002183.npy,False
1,000452.npy,True
1,003010.npy,False
1,002519.npy,False
1,002731.npy,False
1,000226.npy,True
1,000725.npy,True
1,000219.npy,True
1,002385.npy,True
1,000279.npy,False
1,000802.npy,True
1,000261.npy,True
1,001927.npy,True
1,002412.npy,True
1,001156.npy,False
1,002043.npy,False
1,000829.npy,False
1,001216.npy,True
1,001869.npy,False
1,001007.npy,False
1,000305.npy,False
1,000647.npy,False
1,001789.npy,True
1,002257.npy,True
1,002424.npy,False
1,003026.npy,False
1,001771.npy,False
1,002458.npy,True
1,000269.npy,False
1,000716.npy,True
1,001437.npy,False
1,002690.npy,False
1,002553.npy,False
1,001024.npy,False
1,001127.npy,True
1,002292.npy,True
1,001052.npy,True
1,001557.npy,True
1,000203.npy,True
1,001458.npy,True
1,002572.npy,False
1,003186.npy,False
1,000729.npy,True
1,000923.npy,False
1,001352.npy,False
1,000186.npy,False
1,001473.npy,False
1,002504.npy,True
1,002642.npy,True
1,002200.npy,True
1,000992.npy,False
1,000325.npy,False
1,003037.npy,True
1,002053.npy,False
1,002583.npy,False
1,000434.npy,False
1,002264.npy,True
1,002509.npy,False
1,002446.npy,False
1,001227.npy,False
1,002317.npy,False
1,002098.npy,False
1,002327.npy,False
1,002539.npy,True
1,001981.npy,True
1,003177.npy,False
1,001382.npy,True
1,001283.npy,True
1,000252.npy,False
1,000756.npy,False
1,002275.npy,False
1,001620.npy,True
1,002852.npy,True
1,001157.npy,True
1,001320.npy,False
1,003003.npy,True
1,000141.npy,True
1,002249.npy,True
1,002036.npy,False
1,001411.npy,True
1,002581.npy,True
1,002340.npy,False
1,001792.npy,True
1,002559.npy,False
1,001434.npy,True
1,001493.npy,True
1,001356.npy,False
1,002975.npy,True
1,003027.npy,True
1,002055.npy,True
1,002892.npy,True
1,001359.npy,True
1,001923.npy,True
1,001799.npy,True
1,001183.npy,True
1,001169.npy,False
1,002146.npy,True
1,001714.npy,False
1,002934.npy,True
1,000765.npy,False
1,002790.npy,False
1,000303.npy,False
1,002503.npy,False
1,000496.npy,False
1,000627.npy,True
1,002728.npy,False
1,000630.npy,True
1,002538.npy,False
1,000099.npy,False
1,000243.npy,True
1,002643.npy,False
1,002319.npy,True
1,001120.npy,False
1,000216.npy,True
1,000204.npy,False
1,002928.npy,False
1,001536.npy,True
1,001447.npy,False
1,003169.npy,True
1,001471.npy,False
1,002484.npy,False
1,003125.npy,False
1,002610.npy,True
1,000025.npy,True
1,003175.npy,False
1,000327.npy,False
1,000230.npy,False
1,000174.npy,True
1,000317.npy,False
1,001959.npy,True
